Fecha,tas [K]
1979-06-16 00:00:00,288.8764
1979-07-16 12:00:00,289.80148
1979-08-16 12:00:00,288.43738
1979-09-16 00:00:00,288.5838
1979-10-16 12:00:00,290.70282
1979-11-16 00:00:00,290.17557
1979-12-16 12:00:00,291.0425
1980-01-16 12:00:00,291.18842
1980-02-15 12:00:00,292.23755
1980-03-16 12:00:00,292.83795
1980-04-16 00:00:00,292.9912
1980-05-16 12:00:00,291.94464
1980-06-16 00:00:00,290.29877
1980-07-16 12:00:00,291.5786
1980-08-16 12:00:00,290.5854
1980-09-16 00:00:00,291.84277
1980-10-16 12:00:00,290.06458
1980-11-16 00:00:00,289.6897
1980-12-16 12:00:00,290.06372
1981-01-16 12:00:00,291.49365
1981-02-15 00:00:00,292.06586
1981-03-16 12:00:00,292.3781
1981-04-16 00:00:00,292.34277
1981-05-16 12:00:00,290.5822
1981-06-16 00:00:00,289.40466
1981-07-16 12:00:00,290.3125
1981-08-16 12:00:00,289.42072
1981-09-16 00:00:00,290.52026
1981-10-16 12:00:00,289.47186
1981-11-16 00:00:00,289.8814
1981-12-16 12:00:00,290.2458
1982-01-16 12:00:00,291.38956
1982-02-15 00:00:00,292.32013
1982-03-16 12:00:00,292.5832
1982-04-16 00:00:00,292.4129
1982-05-16 12:00:00,290.88
1982-06-16 00:00:00,290.7846
1982-07-16 12:00:00,290.511
1982-08-16 12:00:00,289.56125
1982-09-16 00:00:00,289.67108
1982-10-16 12:00:00,288.9892
1982-11-16 00:00:00,289.7338
1982-12-16 12:00:00,290.8521
1983-01-16 12:00:00,291.8045
1983-02-15 00:00:00,292.22754
1983-03-16 12:00:00,292.20187
1983-04-16 00:00:00,292.03168
1983-05-16 12:00:00,291.3509
1983-06-16 00:00:00,290.90216
1983-07-16 12:00:00,290.4817
1983-08-16 12:00:00,289.039
1983-09-16 00:00:00,289.86365
1983-10-16 12:00:00,289.4234
1983-11-16 00:00:00,290.13943
1983-12-16 12:00:00,291.39264
1984-01-16 12:00:00,292.1933
1984-02-15 12:00:00,292.86038
1984-03-16 12:00:00,292.27155
1984-04-16 00:00:00,292.2099
1984-05-16 12:00:00,291.7818
1984-06-16 00:00:00,290.9056
1984-07-16 12:00:00,289.49445
1984-08-16 12:00:00,288.4895
1984-09-16 00:00:00,289.1175
1984-10-16 12:00:00,289.9256
1984-11-16 00:00:00,290.1961
1984-12-16 12:00:00,291.09906
1985-01-16 12:00:00,291.64325
1985-02-15 00:00:00,291.78287
1985-03-16 12:00:00,292.604
1985-04-16 00:00:00,292.21024
1985-05-16 12:00:00,291.1371
1985-06-16 00:00:00,290.42902
1985-07-16 12:00:00,290.06375
1985-08-16 12:00:00,288.21417
1985-09-16 00:00:00,289.91046
1985-10-16 12:00:00,289.2602
1985-11-16 00:00:00,290.11517
1985-12-16 12:00:00,291.21954
1986-01-16 12:00:00,292.52917
1986-02-15 00:00:00,291.47192
1986-03-16 12:00:00,292.87936
1986-04-16 00:00:00,292.38812
1986-05-16 12:00:00,291.53552
1986-06-16 00:00:00,290.0352
1986-07-16 12:00:00,290.8073
1986-08-16 12:00:00,290.8044
1986-09-16 00:00:00,287.51083
1986-10-16 12:00:00,289.01187
1986-11-16 00:00:00,290.43854
1986-12-16 12:00:00,290.97534
1987-01-16 12:00:00,291.99152
1987-02-15 00:00:00,292.64932
1987-03-16 12:00:00,292.54144
1987-04-16 00:00:00,292.7168
1987-05-16 12:00:00,292.08246
1987-06-16 00:00:00,290.23355
1987-07-16 12:00:00,290.27643
1987-08-16 12:00:00,291.21036
1987-09-16 00:00:00,288.26935
1987-10-16 12:00:00,289.7938
1987-11-16 00:00:00,290.0549
1987-12-16 12:00:00,291.11298
1988-01-16 12:00:00,292.83667
1988-02-15 12:00:00,292.7994
1988-03-16 12:00:00,292.3042
1988-04-16 00:00:00,292.65927
1988-05-16 12:00:00,292.57108
1988-06-16 00:00:00,291.20276
1988-07-16 12:00:00,290.5987
1988-08-16 12:00:00,289.4001
1988-09-16 00:00:00,290.18365
1988-10-16 12:00:00,290.92535
1988-11-16 00:00:00,289.5721
1988-12-16 12:00:00,290.94678
1989-01-16 12:00:00,292.56842
1989-02-15 00:00:00,292.7512
1989-03-16 12:00:00,293.36377
1989-04-16 00:00:00,293.97473
1989-05-16 12:00:00,292.95355
1989-06-16 00:00:00,290.5807
1989-07-16 12:00:00,291.94586
1989-08-16 12:00:00,292.05786
1989-09-16 00:00:00,292.12738
1989-10-16 12:00:00,290.9654
1989-11-16 00:00:00,290.8897
1989-12-16 12:00:00,291.46988
1990-01-16 12:00:00,293.08194
1990-02-15 00:00:00,293.88928
1990-03-16 12:00:00,294.71454
1990-04-16 00:00:00,294.47174
1990-05-16 12:00:00,291.2696
1990-06-16 00:00:00,290.83386
1990-07-16 12:00:00,289.94223
1990-08-16 12:00:00,291.50397
1990-09-16 00:00:00,291.56384
1990-10-16 12:00:00,291.0728
1990-11-16 00:00:00,291.37195
1990-12-16 12:00:00,292.0949
1991-01-16 12:00:00,293.16397
1991-02-15 00:00:00,293.05078
1991-03-16 12:00:00,293.28864
1991-04-16 00:00:00,293.7825
1991-05-16 12:00:00,292.5959
1991-06-16 00:00:00,292.383
1991-07-16 12:00:00,288.83948
1991-08-16 12:00:00,288.5129
1991-09-16 00:00:00,290.1751
1991-10-16 12:00:00,290.46307
1991-11-16 00:00:00,289.48267
1991-12-16 12:00:00,290.11212
1992-01-16 12:00:00,291.0747
1992-02-15 12:00:00,290.8266
1992-03-16 12:00:00,291.5448
1992-04-16 00:00:00,291.1524
1992-05-16 12:00:00,291.94373
1992-06-16 00:00:00,291.27588
1992-07-16 12:00:00,290.06805
1992-08-16 12:00:00,288.94113
1992-09-16 00:00:00,290.40744
1992-10-16 12:00:00,289.96027
1992-11-16 00:00:00,288.31918
1992-12-16 12:00:00,289.85693
1993-01-16 12:00:00,290.42633
1993-02-15 00:00:00,291.06747
1993-03-16 12:00:00,292.31723
1993-04-16 00:00:00,292.41962
1993-05-16 12:00:00,291.47888
1993-06-16 00:00:00,290.36346
1993-07-16 12:00:00,290.70242
1993-08-16 12:00:00,289.89972
1993-09-16 00:00:00,289.38684
1993-10-16 12:00:00,288.49152
1993-11-16 00:00:00,289.02594
1993-12-16 12:00:00,291.01202
1994-01-16 12:00:00,291.35483
1994-02-15 00:00:00,292.20392
1994-03-16 12:00:00,292.51154
1994-04-16 00:00:00,291.63156
1994-05-16 12:00:00,291.85895
1994-06-16 00:00:00,291.4393
1994-07-16 12:00:00,291.26813
1994-08-16 12:00:00,289.33875
1994-09-16 00:00:00,289.5874
1994-10-16 12:00:00,290.98035
1994-11-16 00:00:00,289.15173
1994-12-16 12:00:00,290.68793
1995-01-16 12:00:00,290.988
1995-02-15 00:00:00,290.9615
1995-03-16 12:00:00,291.8568
1995-04-16 00:00:00,292.96655
1995-05-16 12:00:00,290.3274
1995-06-16 00:00:00,290.79266
1995-07-16 12:00:00,290.024
1995-08-16 12:00:00,288.30573
1995-09-16 00:00:00,290.66223
1995-10-16 12:00:00,290.65912
1995-11-16 00:00:00,290.00452
1995-12-16 12:00:00,289.9154
1996-01-16 12:00:00,291.2622
1996-02-15 12:00:00,292.9708
1996-03-16 12:00:00,292.95456
1996-04-16 00:00:00,292.6259
1996-05-16 12:00:00,292.4096
1996-06-16 00:00:00,291.8687
1996-07-16 12:00:00,290.80212
1996-08-16 12:00:00,290.57602
1996-09-16 00:00:00,290.71527
1996-10-16 12:00:00,290.07263
1996-11-16 00:00:00,289.5923
1996-12-16 12:00:00,290.8237
1997-01-16 12:00:00,291.5276
1997-02-15 00:00:00,291.95233
1997-03-16 12:00:00,292.8664
1997-04-16 00:00:00,292.69238
1997-05-16 12:00:00,291.80896
1997-06-16 00:00:00,291.36563
1997-07-16 12:00:00,290.11847
1997-08-16 12:00:00,291.0797
1997-09-16 00:00:00,288.89728
1997-10-16 12:00:00,289.90952
1997-11-16 00:00:00,289.72565
1997-12-16 12:00:00,291.75696
1998-01-16 12:00:00,293.51862
1998-02-15 00:00:00,293.0191
1998-03-16 12:00:00,293.86734
1998-04-16 00:00:00,294.69473
1998-05-16 12:00:00,293.8499
1998-06-16 00:00:00,291.13007
1998-07-16 12:00:00,291.02722
1998-08-16 12:00:00,290.79675
1998-09-16 00:00:00,293.14282
1998-10-16 12:00:00,291.74738
1998-11-16 00:00:00,291.37378
1998-12-16 12:00:00,292.2151
1999-01-16 12:00:00,291.5725
1999-02-15 00:00:00,292.69647
1999-03-16 12:00:00,293.20197
1999-04-16 00:00:00,292.58795
1999-05-16 12:00:00,292.26172
1999-06-16 00:00:00,292.76608
1999-07-16 12:00:00,290.04248
1999-08-16 12:00:00,290.7353
1999-09-16 00:00:00,288.16904
1999-10-16 12:00:00,288.09686
1999-11-16 00:00:00,289.77246
1999-12-16 12:00:00,290.5833
2000-01-16 12:00:00,291.40305
2000-02-15 12:00:00,291.61536
2000-03-16 12:00:00,292.34015
2000-04-16 00:00:00,291.7176
2000-05-16 12:00:00,292.17285
2000-06-16 00:00:00,290.01816
2000-07-16 12:00:00,289.80807
2000-08-16 12:00:00,289.85657
2000-09-16 00:00:00,290.2785
2000-10-16 12:00:00,290.82434
2000-11-16 00:00:00,289.87708
2000-12-16 12:00:00,290.1043
2001-01-16 12:00:00,291.3664
2001-02-15 00:00:00,292.732
2001-03-16 12:00:00,292.90717
2001-04-16 00:00:00,292.94196
2001-05-16 12:00:00,291.8263
2001-06-16 00:00:00,290.5755
2001-07-16 12:00:00,290.89594
2001-08-16 12:00:00,288.7261
2001-09-16 00:00:00,287.57376
2001-10-16 12:00:00,289.9229
2001-11-16 00:00:00,290.17
2001-12-16 12:00:00,291.06708
2002-01-16 12:00:00,292.58804
2002-02-15 00:00:00,293.42377
2002-03-16 12:00:00,292.908
2002-04-16 00:00:00,293.38293
2002-05-16 12:00:00,292.61914
2002-06-16 00:00:00,291.96283
2002-07-16 12:00:00,290.70532
2002-08-16 12:00:00,290.66705
2002-09-16 00:00:00,290.6905
2002-10-16 12:00:00,290.55643
2002-11-16 00:00:00,291.26678
2002-12-16 12:00:00,291.41986
2003-01-16 12:00:00,291.6949
2003-02-15 00:00:00,293.02417
2003-03-16 12:00:00,294.59125
2003-04-16 00:00:00,293.78113
2003-05-16 12:00:00,291.90363
2003-06-16 00:00:00,291.4885
2003-07-16 12:00:00,290.5678
2003-08-16 12:00:00,291.12628
2003-09-16 00:00:00,289.79358
2003-10-16 12:00:00,290.29138
2003-11-16 00:00:00,291.4112
2003-12-16 12:00:00,290.5685
2004-01-16 12:00:00,291.71863
2004-02-15 12:00:00,292.60562
2004-03-16 12:00:00,293.04083
2004-04-16 00:00:00,292.91992
2004-05-16 12:00:00,292.22925
2004-06-16 00:00:00,290.31854
2004-07-16 12:00:00,289.69028
2004-08-16 12:00:00,289.22232
2004-09-16 00:00:00,290.59808
2004-10-16 12:00:00,289.97058
2004-11-16 00:00:00,289.63736
2004-12-16 12:00:00,290.1334
2005-01-16 12:00:00,292.0708
2005-02-15 00:00:00,292.3841
2005-03-16 12:00:00,292.56384
2005-04-16 00:00:00,292.5578
2005-05-16 12:00:00,292.2957
2005-06-16 00:00:00,291.0038
2005-07-16 12:00:00,290.65323
2005-08-16 12:00:00,290.977
2005-09-16 00:00:00,290.17853
2005-10-16 12:00:00,289.37378
2005-11-16 00:00:00,289.8776
